"PUERTO","DECRIPCION","YMin","Ymax","N_dat","Titulo","Key"
"PLAYA DEL CARMEN, Q. ROO                                    ","Cantidad de toneladas metricas de granel agricola
en trafico de entrada por cabotaje",1996,2015,18,"Cantidad de toneladas metricas de granel agricola
en trafico de entrada por cabotaje en PLAYA DEL CARMEN, Q. ROO                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PLAYA DEL CARMEN, Q. ROO                                    ",NA,1996,2015,18,"NA en PLAYA DEL CARMEN, Q. ROO                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PROGRESO, YUC.                                              ","Cantidad de buques que transportaron carga
general en contenedores en navegacion de
cabotaje",1996,2017,22,"Cantidad de buques que transportaron carga
general en contenedores en navegacion de
cabotaje en PROGRESO, YUC.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PROGRESO, YUC.                                              ","Cantidad de buques que transportaron carga
general en contenedores en navegacion de altura",1996,2017,22,"Cantidad de buques que transportaron carga
general en contenedores en navegacion de altura en PROGRESO, YUC.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PROGRESO, YUC.                                              ","Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de altura",1996,2017,22,"Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de altura en PROGRESO, YUC.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PROGRESO, YUC.                                              ","Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de cabotaje",1996,2017,22,"Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de cabotaje en PROGRESO, YUC.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PROGRESO, YUC.                                              ","Cantidad de buques que transportaron granel
agrI_cola en navegacion de altura",1996,2017,22,"Cantidad de buques que transportaron granel
agrI_cola en navegacion de altura en PROGRESO, YUC.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PROGRESO, YUC.                                              ","Cantidad de contenedores de 20 pies cargados en
trafico de entrada por cabotaje",1996,2017,22,"Cantidad de contenedores de 20 pies cargados en
trafico de entrada por cabotaje en PROGRESO, YUC.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PROGRESO, YUC.                                              ","Cantidad de contenedores de 20 pies vacios en
trafico de entrada por cabotaje",1996,2017,22,"Cantidad de contenedores de 20 pies vacios en
trafico de entrada por cabotaje en PROGRESO, YUC.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PROGRESO, YUC.                                              ","Cantidad de contenedores de 40 pies vacios en
trafico de entrada por cabotaje",1996,2017,22,"Cantidad de contenedores de 40 pies vacios en
trafico de entrada por cabotaje en PROGRESO, YUC.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PROGRESO, YUC.                                              ","Cantidad de contenedores de 40 pies vacios en
trafico de salida por cabotaje",1996,2017,22,"Cantidad de contenedores de 40 pies vacios en
trafico de salida por cabotaje en PROGRESO, YUC.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PROGRESO, YUC.                                              ","Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de
entrada por cabotaje",1996,2017,22,"Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de
entrada por cabotaje en PROGRESO, YUC.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PROGRESO, YUC.                                              ","Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de salida
por cabotaje",1996,2017,22,"Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de salida
por cabotaje en PROGRESO, YUC.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PROGRESO, YUC.                                              ","Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de entrada por cabotaje",1996,2017,22,"Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de entrada por cabotaje en PROGRESO, YUC.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PROGRESO, YUC.                                              ","Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de exportacion",1996,2017,22,"Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de exportacion en PROGRESO, YUC.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PROGRESO, YUC.                                              ","Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de salida por cabotaje",1996,2017,22,"Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de salida por cabotaje en PROGRESO, YUC.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PROGRESO, YUC.                                              ","Cantidad de toneladas metricas de carga general en
contenedores en trafico de entrada por cabotaje",1996,2017,22,"Cantidad de toneladas metricas de carga general en
contenedores en trafico de entrada por cabotaje en PROGRESO, YUC.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PROGRESO, YUC.                                              ","Cantidad de toneladas metricas de carga general en
contenedores en trafico de exportacion",1996,2017,22,"Cantidad de toneladas metricas de carga general en
contenedores en trafico de exportacion en PROGRESO, YUC.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PROGRESO, YUC.                                              ","Cantidad de toneladas metricas de carga general en
contenedores en trafico de salida por cabotaje",1996,2017,22,"Cantidad de toneladas metricas de carga general en
contenedores en trafico de salida por cabotaje en PROGRESO, YUC.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PROGRESO, YUC.                                              ","Cantidad de toneladas metricas de carga general en
contenedores en traficode importacion",1996,2017,22,"Cantidad de toneladas metricas de carga general en
contenedores en traficode importacion en PROGRESO, YUC.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PROGRESO, YUC.                                              ","Cantidad de toneladas metricas de carga general suelta, fraccionada o unitizada (excepto en contenedores) en traficode importacion",1996,2017,22,"Cantidad de toneladas metricas de carga general suelta, fraccionada o unitizada (excepto en contenedores) en traficode importacion en PROGRESO, YUC.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PROGRESO, YUC.                                              ","Cantidad de toneladas metricas de granel agrI_cola
en trafico de exportacion",1996,2017,22,"Cantidad de toneladas metricas de granel agrI_cola
en trafico de exportacion en PROGRESO, YUC.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PROGRESO, YUC.                                              ","Cantidad de toneladas metricas de granel agrI_cola
en traficode importacion",1996,2017,22,"Cantidad de toneladas metricas de granel agrI_cola
en traficode importacion en PROGRESO, YUC.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PROGRESO, YUC.                                              ","Cantidad de toneladas metricas de granel agricola
en trafico de entrada por cabotaje",1996,2017,22,"Cantidad de toneladas metricas de granel agricola
en trafico de entrada por cabotaje en PROGRESO, YUC.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PROGRESO, YUC.                                              ",NA,1996,2017,22,"NA en PROGRESO, YUC.                                              ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO CHIAPAS, CHIS.                                       ","Cantidad de buques que transportaron carga
general en contenedores en navegacion de
cabotaje",1998,2017,19,"Cantidad de buques que transportaron carga
general en contenedores en navegacion de
cabotaje en PUERTO CHIAPAS, CHIS.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO CHIAPAS, CHIS.                                       ","Cantidad de buques que transportaron carga
general en contenedores en navegacion de altura",1998,2017,19,"Cantidad de buques que transportaron carga
general en contenedores en navegacion de altura en PUERTO CHIAPAS, CHIS.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO CHIAPAS, CHIS.                                       ","Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de altura",1998,2017,19,"Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de altura en PUERTO CHIAPAS, CHIS.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO CHIAPAS, CHIS.                                       ","Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de cabotaje",1998,2017,19,"Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de cabotaje en PUERTO CHIAPAS, CHIS.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO CHIAPAS, CHIS.                                       ","Cantidad de buques que transportaron granel
agrI_cola en navegacion de altura",1998,2017,19,"Cantidad de buques que transportaron granel
agrI_cola en navegacion de altura en PUERTO CHIAPAS, CHIS.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO CHIAPAS, CHIS.                                       ","Cantidad de contenedores de 20 pies cargados en
trafico de entrada por cabotaje",1998,2017,19,"Cantidad de contenedores de 20 pies cargados en
trafico de entrada por cabotaje en PUERTO CHIAPAS, CHIS.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO CHIAPAS, CHIS.                                       ","Cantidad de contenedores de 20 pies vacios en
trafico de entrada por cabotaje",1998,2017,19,"Cantidad de contenedores de 20 pies vacios en
trafico de entrada por cabotaje en PUERTO CHIAPAS, CHIS.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO CHIAPAS, CHIS.                                       ","Cantidad de contenedores de 40 pies vacios en
trafico de entrada por cabotaje",1998,2017,19,"Cantidad de contenedores de 40 pies vacios en
trafico de entrada por cabotaje en PUERTO CHIAPAS, CHIS.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO CHIAPAS, CHIS.                                       ","Cantidad de contenedores de 40 pies vacios en
trafico de salida por cabotaje",1998,2017,19,"Cantidad de contenedores de 40 pies vacios en
trafico de salida por cabotaje en PUERTO CHIAPAS, CHIS.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO CHIAPAS, CHIS.                                       ","Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de
entrada por cabotaje",1998,2017,19,"Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de
entrada por cabotaje en PUERTO CHIAPAS, CHIS.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO CHIAPAS, CHIS.                                       ","Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de salida
por cabotaje",1998,2017,19,"Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de salida
por cabotaje en PUERTO CHIAPAS, CHIS.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO CHIAPAS, CHIS.                                       ","Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de entrada por cabotaje",1998,2017,19,"Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de entrada por cabotaje en PUERTO CHIAPAS, CHIS.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO CHIAPAS, CHIS.                                       ","Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de exportacion",1998,2017,19,"Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de exportacion en PUERTO CHIAPAS, CHIS.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO CHIAPAS, CHIS.                                       ","Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de salida por cabotaje",1998,2017,19,"Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de salida por cabotaje en PUERTO CHIAPAS, CHIS.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO CHIAPAS, CHIS.                                       ","Cantidad de toneladas metricas de carga general en
contenedores en trafico de entrada por cabotaje",1998,2017,19,"Cantidad de toneladas metricas de carga general en
contenedores en trafico de entrada por cabotaje en PUERTO CHIAPAS, CHIS.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO CHIAPAS, CHIS.                                       ","Cantidad de toneladas metricas de carga general en
contenedores en trafico de exportacion",1998,2017,19,"Cantidad de toneladas metricas de carga general en
contenedores en trafico de exportacion en PUERTO CHIAPAS, CHIS.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO CHIAPAS, CHIS.                                       ","Cantidad de toneladas metricas de carga general en
contenedores en trafico de salida por cabotaje",1998,2017,19,"Cantidad de toneladas metricas de carga general en
contenedores en trafico de salida por cabotaje en PUERTO CHIAPAS, CHIS.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO CHIAPAS, CHIS.                                       ","Cantidad de toneladas metricas de carga general en
contenedores en traficode importacion",1998,2017,19,"Cantidad de toneladas metricas de carga general en
contenedores en traficode importacion en PUERTO CHIAPAS, CHIS.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO CHIAPAS, CHIS.                                       ","Cantidad de toneladas metricas de carga general suelta, fraccionada o unitizada (excepto en contenedores) en traficode importacion",1998,2017,19,"Cantidad de toneladas metricas de carga general suelta, fraccionada o unitizada (excepto en contenedores) en traficode importacion en PUERTO CHIAPAS, CHIS.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO CHIAPAS, CHIS.                                       ","Cantidad de toneladas metricas de granel agrI_cola
en trafico de exportacion",1998,2017,19,"Cantidad de toneladas metricas de granel agrI_cola
en trafico de exportacion en PUERTO CHIAPAS, CHIS.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO CHIAPAS, CHIS.                                       ","Cantidad de toneladas metricas de granel agrI_cola
en traficode importacion",1998,2017,19,"Cantidad de toneladas metricas de granel agrI_cola
en traficode importacion en PUERTO CHIAPAS, CHIS.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO CHIAPAS, CHIS.                                       ","Cantidad de toneladas metricas de granel agricola
en trafico de entrada por cabotaje",1998,2017,19,"Cantidad de toneladas metricas de granel agricola
en trafico de entrada por cabotaje en PUERTO CHIAPAS, CHIS.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO CHIAPAS, CHIS.                                       ",NA,1998,2017,19,"NA en PUERTO CHIAPAS, CHIS.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO ESCONDIDO, B.C.S.                                    ","Cantidad de buques que transportaron carga
general en contenedores en navegacion de
cabotaje",2005,2017,13,"Cantidad de buques que transportaron carga
general en contenedores en navegacion de
cabotaje en PUERTO ESCONDIDO, B.C.S.                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO ESCONDIDO, B.C.S.                                    ","Cantidad de buques que transportaron carga
general en contenedores en navegacion de altura",2005,2017,13,"Cantidad de buques que transportaron carga
general en contenedores en navegacion de altura en PUERTO ESCONDIDO, B.C.S.                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO ESCONDIDO, B.C.S.                                    ","Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de altura",2005,2017,13,"Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de altura en PUERTO ESCONDIDO, B.C.S.                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO ESCONDIDO, B.C.S.                                    ","Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de cabotaje",2005,2017,13,"Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de cabotaje en PUERTO ESCONDIDO, B.C.S.                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO ESCONDIDO, B.C.S.                                    ","Cantidad de buques que transportaron granel
agrI_cola en navegacion de altura",2005,2017,13,"Cantidad de buques que transportaron granel
agrI_cola en navegacion de altura en PUERTO ESCONDIDO, B.C.S.                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO ESCONDIDO, B.C.S.                                    ","Cantidad de contenedores de 20 pies cargados en
trafico de entrada por cabotaje",2005,2017,13,"Cantidad de contenedores de 20 pies cargados en
trafico de entrada por cabotaje en PUERTO ESCONDIDO, B.C.S.                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO ESCONDIDO, B.C.S.                                    ","Cantidad de contenedores de 20 pies vacios en
trafico de entrada por cabotaje",2005,2017,13,"Cantidad de contenedores de 20 pies vacios en
trafico de entrada por cabotaje en PUERTO ESCONDIDO, B.C.S.                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO ESCONDIDO, B.C.S.                                    ","Cantidad de contenedores de 40 pies vacios en
trafico de entrada por cabotaje",2005,2017,13,"Cantidad de contenedores de 40 pies vacios en
trafico de entrada por cabotaje en PUERTO ESCONDIDO, B.C.S.                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO ESCONDIDO, B.C.S.                                    ","Cantidad de contenedores de 40 pies vacios en
trafico de salida por cabotaje",2005,2017,13,"Cantidad de contenedores de 40 pies vacios en
trafico de salida por cabotaje en PUERTO ESCONDIDO, B.C.S.                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO ESCONDIDO, B.C.S.                                    ","Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de
entrada por cabotaje",2005,2017,13,"Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de
entrada por cabotaje en PUERTO ESCONDIDO, B.C.S.                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO ESCONDIDO, B.C.S.                                    ","Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de salida
por cabotaje",2005,2017,13,"Cantidad de contenedores de otros tamanos
diferentes a 20 y 40 pies vacios en trafico de salida
por cabotaje en PUERTO ESCONDIDO, B.C.S.                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO ESCONDIDO, B.C.S.                                    ","Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de entrada por cabotaje",2005,2017,13,"Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de entrada por cabotaje en PUERTO ESCONDIDO, B.C.S.                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO ESCONDIDO, B.C.S.                                    ","Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de exportacion",2005,2017,13,"Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de exportacion en PUERTO ESCONDIDO, B.C.S.                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO ESCONDIDO, B.C.S.                                    ","Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de salida por cabotaje",2005,2017,13,"Cantidad de toneladas metricas de carga general
suelta, fraccionada o unitizada (excepto en
contenedores) en trafico de salida por cabotaje en PUERTO ESCONDIDO, B.C.S.                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO ESCONDIDO, B.C.S.                                    ","Cantidad de toneladas metricas de carga general en
contenedores en trafico de entrada por cabotaje",2005,2017,13,"Cantidad de toneladas metricas de carga general en
contenedores en trafico de entrada por cabotaje en PUERTO ESCONDIDO, B.C.S.                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO ESCONDIDO, B.C.S.                                    ","Cantidad de toneladas metricas de carga general en
contenedores en trafico de exportacion",2005,2017,13,"Cantidad de toneladas metricas de carga general en
contenedores en trafico de exportacion en PUERTO ESCONDIDO, B.C.S.                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO ESCONDIDO, B.C.S.                                    ","Cantidad de toneladas metricas de carga general en
contenedores en trafico de salida por cabotaje",2005,2017,13,"Cantidad de toneladas metricas de carga general en
contenedores en trafico de salida por cabotaje en PUERTO ESCONDIDO, B.C.S.                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO ESCONDIDO, B.C.S.                                    ","Cantidad de toneladas metricas de carga general en
contenedores en traficode importacion",2005,2017,13,"Cantidad de toneladas metricas de carga general en
contenedores en traficode importacion en PUERTO ESCONDIDO, B.C.S.                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO ESCONDIDO, B.C.S.                                    ","Cantidad de toneladas metricas de carga general suelta, fraccionada o unitizada (excepto en contenedores) en traficode importacion",2005,2017,13,"Cantidad de toneladas metricas de carga general suelta, fraccionada o unitizada (excepto en contenedores) en traficode importacion en PUERTO ESCONDIDO, B.C.S.                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO ESCONDIDO, B.C.S.                                    ","Cantidad de toneladas metricas de granel agrI_cola
en trafico de exportacion",2005,2017,13,"Cantidad de toneladas metricas de granel agrI_cola
en trafico de exportacion en PUERTO ESCONDIDO, B.C.S.                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO ESCONDIDO, B.C.S.                                    ","Cantidad de toneladas metricas de granel agrI_cola
en traficode importacion",2005,2017,13,"Cantidad de toneladas metricas de granel agrI_cola
en traficode importacion en PUERTO ESCONDIDO, B.C.S.                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO ESCONDIDO, B.C.S.                                    ","Cantidad de toneladas metricas de granel agricola
en trafico de entrada por cabotaje",2005,2017,13,"Cantidad de toneladas metricas de granel agricola
en trafico de entrada por cabotaje en PUERTO ESCONDIDO, B.C.S.                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO ESCONDIDO, B.C.S.                                    ",NA,2005,2017,13,"NA en PUERTO ESCONDIDO, B.C.S.                                    ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO LIBERTAD, SON.                                       ","Cantidad de buques que transportaron carga
general en contenedores en navegacion de
cabotaje",2003,2015,13,"Cantidad de buques que transportaron carga
general en contenedores en navegacion de
cabotaje en PUERTO LIBERTAD, SON.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO LIBERTAD, SON.                                       ","Cantidad de buques que transportaron carga
general en contenedores en navegacion de altura",2003,2015,13,"Cantidad de buques que transportaron carga
general en contenedores en navegacion de altura en PUERTO LIBERTAD, SON.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO LIBERTAD, SON.                                       ","Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de altura",2003,2015,13,"Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de altura en PUERTO LIBERTAD, SON.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO LIBERTAD, SON.                                       ","Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de cabotaje",2003,2015,13,"Cantidad de buques que transportaron carga
general suelta, fraccionada o unitizada (excepto en
contenedores) en navegacion de cabotaje en PUERTO LIBERTAD, SON.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO LIBERTAD, SON.                                       ","Cantidad de buques que transportaron granel
agrI_cola en navegacion de altura",2003,2015,13,"Cantidad de buques que transportaron granel
agrI_cola en navegacion de altura en PUERTO LIBERTAD, SON.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO LIBERTAD, SON.                                       ","Cantidad de contenedores de 20 pies cargados en
trafico de entrada por cabotaje",2003,2015,13,"Cantidad de contenedores de 20 pies cargados en
trafico de entrada por cabotaje en PUERTO LIBERTAD, SON.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO LIBERTAD, SON.                                       ","Cantidad de contenedores de 20 pies vacios en
trafico de entrada por cabotaje",2003,2015,13,"Cantidad de contenedores de 20 pies vacios en
trafico de entrada por cabotaje en PUERTO LIBERTAD, SON.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO LIBERTAD, SON.                                       ","Cantidad de contenedores de 40 pies vacios en
trafico de entrada por cabotaje",2003,2015,13,"Cantidad de contenedores de 40 pies vacios en
trafico de entrada por cabotaje en PUERTO LIBERTAD, SON.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
"PUERTO LIBERTAD, SON.                                       ","Cantidad de contenedores de 40 pies vacios en
trafico de salida por cabotaje",2003,2015,13,"Cantidad de contenedores de 40 pies vacios en
trafico de salida por cabotaje en PUERTO LIBERTAD, SON.                                       ","Puertos; Movimientos; exportacion; Inportacion; Comercio; Carga; Buques; Pasajeros"
